filename,URL
1f75c61c-41f3-4ca1-b6d1-84c4528ea729.html,https://www.latimes.com/sports/hockey/story/2019-11-01/ryan-getzlafs-goal-john-gibsons-39-saves-put-ducks-past-canucks
6952343e-e5a9-4108-b785-94bc0beae0da.html,https://www.latimes.com/sports/hockey/story/2019-11-01/ufc-fighter-henry-briones-calling-kings-game-hes-never-seen-them-play-in-person
9d342929-f8a6-45cd-a85e-9e205a58bee3.html,https://www.latimes.com/sports/hockey/story/2019-11-05/kings-maple-leafs-drew-doughty-jake-muzzin
4a8c7d0a-855e-4033-b47e-e120b5d404c9.html,https://www.latimes.com/sports/hockey/story/2019-11-05/kings-lose-maple-leafs-giving-up-pair-quick-goals
bf34ae2c-2fbd-46f4-87dd-8a53e0535f0d.html,https://www.latimes.com/sports/soccer
b4b98614-dce2-49db-acbd-43b65c7c2782.html,https://www.latimes.com/sports/chargers
111cbc86-c943-4207-8795-ac0384876ba6.html,https://www.latimes.com/sports/ucla
c5f0fdb4-1f88-4f4f-a65d-7a3d375d107c.html,https://www.latimes.com/espanol/mexico/hoyla-mexico-tierra-de-narcos-y-violencia-20190403-story.html
dc7ffc3e-6309-4c4b-9f97-9e1b910b2eba.html,https://www.latimes.com/espanol/mexico/articulo/2019-11-07/ola-de-violencia-deja-mas-de-20-muertos-y-autos-incendiados-en-ciudad-juarez?_amp=true
66685b0c-58e7-4721-9348-4523bcabdab1.html,https://www.latimes.com/espanol/mexico/articulo/2019-10-17/balaceras-en-culiacan-sinaloa-detienen-a-ovidio-guzman-hijo-de-el-chapo
1f9b26dd-7efd-4b69-ad62-4ad177f4e1ec.html,https://www.latimes.com/travel/story/2019-11-09/cuba-restrictions-tourism-legal-travel?_amp=true
fc6cadb0-6ca2-46e5-a522-09fb3b6bf515.html,https://www.latimes.com/travel/story/2019-11-06/kaos-club-in-las-vegas-closes
1bfee31d-c274-4ffe-b95b-d1785d606aae.html,https://www.latimes.com/topic/home
e9b2963e-9557-4313-8fb9-687cb8f41b0e.html,https://www.latimes.com/lifestyle/story/2019-11-09/holiday-stories-2019
641b246c-687a-4e18-add8-51b8d7c0ab51.html,https://www.latimes.com/lifestyle/story/2019-11-09/so-california-3-chic-ways-to-decorate-a-cactus-for-christmas?_amp=true
fcbc39e1-816b-4e7f-a835-7909573d21cf.html,https://www.latimes.com/lifestyle/story/2019-11-08/gift-guide-2019
af74cc17-137f-4c11-81d3-041447aebab1.html,https://www.latimes.com/california/story/2019-11-09/smugglers-have-been-dropping-off-migrants-at-a-city-owned-dock-in-san-diego-feds-say?_amp=true
8b0c3da1-2dc9-48f1-95fd-f4e4044d1213.html,https://www.latimes.com/people/sam-dean
7c504f37-55ad-44d1-863e-4abdd19d1c41.html,https://www.latimes.com/people/david-willman
dd8a1ee4-cab2-4239-aea8-3b10fc7a5550.html,https://www.latimes.com/tn-dpt-me-andrew-turner-20161024-staff.html
b508e2c2-ed6a-464c-8271-6276ed622fad.html,https://www.latimes.com/people/diya-chacko
f1bbd6ce-e9a6-4769-b65d-b2e4ca137600.html,https://www.latimes.com/people/christopher-knight
47ed881d-6cc7-422f-b971-5e7ee281d8c4.html,https://www.latimes.com/people/alexa-p-sonnenfeld
daab36f6-9bd0-4f86-a1da-b1af54a322ea.html,https://www.latimes.com/people/gina-ferazzi
c09cb78e-b0ad-4266-8b3c-4da42a0282cd.html,https://www.latimes.com/people/kelcie-pegher
2f79a1d7-df81-4152-b9f3-20cbe37db73d.html,https://www.latimes.com/people/richard-verrier
78339b01-7719-437c-8134-21a5107d7d15.html,https://www.latimes.com/people/jack-leonard
31b1d87f-3500-4576-9192-224674c9b73f.html,https://www.latimes.com/people/arash-markazi
0c0eb072-0518-41b8-83cb-c110824f3483.html,https://www.latimes.com/people/richard-winton
b0eec2ad-bd0f-4777-aab7-d92b747df002.html,https://www.latimes.com/people/stacy-perman
0cc87076-b43c-40f7-b7c3-8010bbe80fb2.html,https://www.latimes.com/espanol/autor/claudia-nunez
4b22330a-e96e-4640-81df-3ce5665acae0.html,https://www.latimes.com/people/david-lauter
454d580c-7d48-4890-b097-9cc55e70db56.html,https://www.latimes.com/people/kent-nishimura
c199f623-3e11-4a29-ad44-7087cbd0c248.html,https://www.latimes.com/people/nita-lelyveld
a01e52b8-9faa-4b06-8ca9-587e6e1e66e0.html,https://www.latimes.com/people/cindy-carcamo
d9d78c73-2712-4703-8328-abcf1ef9ef9f.html,https://www.latimes.com/socal/glendale-news-press/
e7e03869-40e9-4a2c-859c-2f7fa6b4d15c.html,https://www.latimes.com/people/ronald-d-white
ffd8688c-abed-4ffe-8911-7c8f7590dc3d.html,https://www.latimes.com/people/ben-poston
88a9cede-f792-4774-a231-29d4dd04489c.html,https://www.latimes.com/people/reed-johnson
5448343a-4a4f-4f7b-bdbc-58674d90fcf0.html,https://www.latimes.com/people/mikael-wood
df23c782-d5c1-42a8-ac93-77b64b69f71d.html,https://www.latimes.com/tn-bio-jeff-tully-staff.html
843e0436-8f87-46c1-814d-02fee2e2fa2f.html,https://www.latimes.com/people/hans-tesselaar
2b94a094-699f-4711-8f45-b108d2d2e5c0.html,https://www.latimes.com/people/helene-elliott
92ce976d-ae03-4e56-b1a8-9ac0e49c3958.html,https://www.latimes.com/people/luis-sinco
